filename,Rank,Player,Team,Position,Points,Games,Avg
wk14_ppr.csv,177,D.J. Montgomery,NYJ,WR,6.6,1,6.6
wk14_ppr.csv,178,Tre'Quan Smith,NO,WR,6.3,1,6.3
wk14_ppr.csv,179,Nick Westbrook-Ikhine,TEN,WR,6.1,1,6.1
wk14_ppr.csv,179,Latavius Murray,BAL,RB,6.1,1,6.1
wk14_ppr.csv,179,James O'Shaughnessy,JAC,TE,6.1,1,6.1
wk14_ppr.csv,182,Seattle Seahawks,SEA,DST,6,1,6
wk14_ppr.csv,182,Los Angeles Chargers,LAC,DST,6,1,6
wk14_ppr.csv,182,Minnesota Vikings,MIN,DST,6,1,6
wk14_ppr.csv,185,Will Dissly,SEA,TE,5.8,1,5.8
wk14_ppr.csv,186,Travis Kelce,KC,TE,5.7,1,5.7
wk14_ppr.csv,187,Corey Clement,DAL,RB,5.6,1,5.6
wk14_ppr.csv,187,Jeff Wilson Jr.,SF,RB,5.6,1,5.6
wk14_ppr.csv,189,P.J. Walker,CAR,QB,5.5,1,5.5
wk14_ppr.csv,189,Zay Jones,LV,WR,5.5,1,5.5
wk14_ppr.csv,191,Marquez Callaway,NO,WR,5.4,1,5.4
wk14_ppr.csv,192,Ameer Abdullah,Multi,RB,5.3,1,5.3
wk14_ppr.csv,193,Justin Jackson,LAC,RB,5.2,1,5.2
wk14_ppr.csv,194,Marquez Valdes-Scantling,GB,WR,5,1,5
wk14_ppr.csv,194,Brock Wright,DET,TE,5,1,5
wk14_ppr.csv,194,Tampa Bay Buccaneers,TB,DST,5,1,5
wk14_ppr.csv,194,Chicago Bears,CHI,DST,5,1,5
wk14_ppr.csv,194,Cincinnati Bengals,CIN,DST,5,1,5
wk14_ppr.csv,194,Jacksonville Jaguars,JAC,DST,5,1,5
wk14_ppr.csv,194,Trevor Lawrence,JAC,QB,5,1,5
wk14_ppr.csv,201,Jamison Crowder,NYJ,WR,4.9,1,4.9
wk14_ppr.csv,201,Kendall Blanton,LAR,TE,4.9,1,4.9
wk14_ppr.csv,203,Jaret Patterson,WAS,RB,4.8,1,4.8
wk14_ppr.csv,203,Joshua Kelley,LAC,RB,4.8,1,4.8
wk14_ppr.csv,203,Ryan Griffin,NYJ,TE,4.8,1,4.8
wk14_ppr.csv,206,Tavon Austin,JAC,WR,4.7,1,4.7
wk14_ppr.csv,206,Sterling Shepard,NYG,WR,4.7,1,4.7
wk14_ppr.csv,206,Tyler Johnson,TB,WR,4.7,1,4.7
wk14_ppr.csv,206,Cole Kmet,CHI,TE,4.7,1,4.7
wk14_ppr.csv,210,Rondale Moore,ARI,WR,4.6,1,4.6
wk14_ppr.csv,211,Bryan Edwards,LV,WR,4.4,1,4.4
wk14_ppr.csv,212,Tommy Tremble,CAR,TE,4.3,1,4.3
wk14_ppr.csv,212,Foster Moreau,LV,TE,4.3,1,4.3
wk14_ppr.csv,214,Antonio Gibson,WAS,RB,4.1,1,4.1
wk14_ppr.csv,214,Tim Patrick,DEN,WR,4.1,1,4.1
wk14_ppr.csv,216,Riley Patterson,DET,K,4,1,4
wk14_ppr.csv,216,Chris Conley,HOU,WR,4,1,4
wk14_ppr.csv,216,Peyton Barber,LV,RB,4,1,4
wk14_ppr.csv,216,JaMycal Hasty,SF,RB,4,1,4
wk14_ppr.csv,216,Tyler Conklin,MIN,TE,4,1,4
wk14_ppr.csv,221,D'Ernest Johnson,CLE,RB,3.9,1,3.9
wk14_ppr.csv,221,Tony Jones Jr.,NO,RB,3.9,1,3.9
wk14_ppr.csv,223,Cedrick Wilson Jr.,DAL,WR,3.8,1,3.8
wk14_ppr.csv,223,Kareem Hunt,CLE,RB,3.8,1,3.8
wk14_ppr.csv,223,Shane Zylstra,DET,TE,3.8,1,3.8
wk14_ppr.csv,223,Byron Pringle,KC,WR,3.8,1,3.8
wk14_ppr.csv,227,Keelan Cole Sr.,NYJ,WR,3.7,1,3.7
wk14_ppr.csv,227,Devin Duvernay,BAL,WR,3.7,1,3.7
wk14_ppr.csv,229,Emmanuel Sanders,BUF,WR,3.5,1,3.5
wk14_ppr.csv,229,Kenny Golladay,NYG,WR,3.5,1,3.5
wk14_ppr.csv,229,Trey Ragas,LV,RB,3.5,1,3.5
wk14_ppr.csv,232,Allen Robinson II,CHI,WR,3.4,1,3.4
wk14_ppr.csv,233,Donald Parham Jr.,LAC,TE,3.3,1,3.3
wk14_ppr.csv,234,DeAndre Carter,WAS,WR,3.2,1,3.2
wk14_ppr.csv,235,Cameron Brate,TB,TE,3.1,1,3.1
wk14_ppr.csv,236,Zane Gonzalez,CAR,K,3,1,3
wk14_ppr.csv,236,Daniel Carlson,LV,K,3,1,3
wk14_ppr.csv,236,Baltimore Ravens,BAL,DST,3,1,3
wk14_ppr.csv,239,DeSean Jackson,Multi,WR,2.9,1,2.9
wk14_ppr.csv,239,Darnell Mooney,CHI,WR,2.9,1,2.9
wk14_ppr.csv,239,Jimmy Graham,CHI,TE,2.9,1,2.9
wk14_ppr.csv,239,John Bates,WAS,TE,2.9,1,2.9
wk14_ppr.csv,243,La'Mical Perine,NYJ,RB,2.8,1,2.8
wk14_ppr.csv,244,Damien Williams,CHI,RB,2.7,1,2.7
wk14_ppr.csv,244,Davion Davis,HOU,WR,2.7,1,2.7
wk14_ppr.csv,244,Chris Herndon IV,MIN,TE,2.7,1,2.7
wk14_ppr.csv,244,Alexander Mattison,MIN,RB,2.7,1,2.7
wk14_ppr.csv,244,Alex Collins,SEA,RB,2.7,1,2.7
wk14_ppr.csv,249,Penny Hart,SEA,WR,2.6,1,2.6
wk14_ppr.csv,250,Juwan Johnson,NO,TE,2.5,1,2.5
wk14_ppr.csv,250,Dare Ogunbowale,JAC,RB,2.5,1,2.5
wk14_ppr.csv,252,Drew Sample,CIN,TE,2.4,1,2.4
wk14_ppr.csv,253,Chester Rogers,TEN,WR,2.3,1,2.3
wk14_ppr.csv,254,Lee Smith,ATL,TE,2.2,1,2.2
wk14_ppr.csv,255,Stephen Anderson,LAC,TE,2.1,1,2.1
wk14_ppr.csv,256,Carolina Panthers,CAR,DST,2,1,2
wk14_ppr.csv,256,Chris Boswell,PIT,K,2,1,2
wk14_ppr.csv,256,New York Jets,NYJ,DST,2,1,2
wk14_ppr.csv,256,Arizona Cardinals,ARI,DST,2,1,2
wk14_ppr.csv,260,Courtland Sutton,DEN,WR,1.9,1,1.9
wk14_ppr.csv,260,Phillip Dorsett II,Multi,WR,1.9,1,1.9
wk14_ppr.csv,260,Racey McMath,TEN,WR,1.9,1,1.9
wk14_ppr.csv,263,Carlos Hyde,JAC,RB,1.8,1,1.8
wk14_ppr.csv,263,Evan Engram,NYG,TE,1.8,1,1.8
wk14_ppr.csv,263,Ricky Seals-Jones,WAS,TE,1.8,1,1.8
wk14_ppr.csv,266,Tajae Sharpe,ATL,WR,1.7,1,1.7
wk14_ppr.csv,266,John Ross,NYG,WR,1.7,1,1.7
wk14_ppr.csv,266,Tom Kennedy,DET,WR,1.7,1,1.7
wk14_ppr.csv,269,Pharoh Cooper,NYG,WR,1.6,1,1.6
wk14_ppr.csv,269,Josh Oliver,BAL,TE,1.6,1,1.6
wk14_ppr.csv,269,Cody Hollister,TEN,WR,1.6,1,1.6
wk14_ppr.csv,269,Jordan Akins,HOU,TE,1.6,1,1.6
wk14_ppr.csv,269,Antony Auclair,HOU,TE,1.6,1,1.6
wk14_ppr.csv,269,Jeremy McNichols,TEN,RB,1.6,1,1.6
wk14_ppr.csv,269,DeeJay Dallas,SEA,RB,1.6,1,1.6
wk14_ppr.csv,276,Easop Winston Jr.,NO,WR,1.5,1,1.5
wk14_ppr.csv,276,Isaiah McKenzie,BUF,WR,1.5,1,1.5
wk14_ppr.csv,276,MyCole Pruitt,TEN,TE,1.5,1,1.5
wk14_ppr.csv,276,Kyle Juszczyk,SF,RB,1.5,1,1.5
wk14_ppr.csv,280,Dalton Schultz,DAL,TE,1.4,1,1.4
wk14_ppr.csv,281,Dontrell Hilliard,TEN,RB,1.3,1,1.3
wk14_ppr.csv,281,Andy Janovich,CLE,RB,1.3,1,1.3
wk14_ppr.csv,283,Matt Breida,BUF,RB,1.2,1,1.2
wk14_ppr.csv,283,Kyle Allen,WAS,QB,1.2,1,1.2
wk14_ppr.csv,283,Lamar Jackson,BAL,QB,1.2,1,1.2
wk14_ppr.csv,286,Buffalo Bills,BUF,DST,1,1,1
wk14_ppr.csv,286,Graham Gano,NYG,K,1,1,1
wk14_ppr.csv,288,Ronald Jones II,TB,RB,0.8,1,0.8
wk14_ppr.csv,289,Godwin Igwebuike,DET,RB,0.5,1,0.5
wk14_ppr.csv,290,James Robinson,JAC,RB,0.4,1,0.4
wk14_ppr.csv,291,JaQuan Hardy,DAL,RB,0.3,1,0.3
wk14_ppr.csv,291,Qadree Ollison,ATL,RB,0.3,1,0.3
wk14_ppr.csv,291,Khalil Herbert,CHI,RB,0.3,1,0.3
wk14_ppr.csv,291,Michael Burton,KC,RB,0.3,1,0.3
wk14_ppr.csv,291,Freddie Swain,SEA,WR,0.3,1,0.3
wk14_ppr.csv,296,Demetric Felton,CLE,RB,0,1,0
wk14_ppr.csv,296,J.P. Holtz,CHI,TE,0,1,0
wk14_ppr.csv,296,Dyami Brown,WAS,WR,0,1,0
wk14_ppr.csv,296,Curtis Samuel,WAS,WR,0,1,0
wk14_ppr.csv,296,Colt McCoy,ARI,QB,0,1,0
wk14_ppr.csv,296,Tylan Wallace,BAL,WR,0,1,0
wk14_ppr.csv,296,Matthew Wright,JAC,K,0,1,0
wk14_ppr.csv,296,Trayveon Williams,CIN,RB,0,1,0
wk14_ppr.csv,296,Chris Myarick,NYG,TE,0,1,0
wk14_ppr.csv,296,Brian Johnson,Multi,K,0,1,0
wk14_ppr.csv,296,Tyler Davis,GB,TE,0,1,0
wk14_ppr.csv,296,Kalen Ballage,PIT,RB,0,1,0
wk14_ppr.csv,296,Charlie Woerner,SF,TE,0,1,0
wk14_ppr.csv,296,Travis Benjamin,SF,WR,0,1,0
wk14_ppr.csv,296,Jake Hausmann,NYG,TE,0,1,0
wk14_ppr.csv,296,Mitchell Wilcox,CIN,TE,0,1,0
wk14_ppr.csv,296,Vyncint Smith,NYJ,WR,0,1,0
wk14_ppr.csv,296,River Cracraft,SF,WR,0,1,0
wk14_ppr.csv,296,Sandro Platzgummer,NYG,RB,0,1,0
wk14_ppr.csv,296,Brandon Powell,LAR,WR,0,1,0
wk14_ppr.csv,296,Marquez Stevenson,BUF,WR,0,1,0
wk14_ppr.csv,296,Dede Westbrook,MIN,WR,0,1,0
wk14_ppr.csv,296,Frank Darby,ATL,WR,0,1,0
wk14_ppr.csv,296,JoJo Natson,CLE,WR,0,1,0
wk14_ppr.csv,296,Marcus Kemp,KC,WR,0,1,0
wk14_ppr.csv,296,Tyron Johnson,Multi,WR,0,1,0
wk14_ppr.csv,296,Adam Prentice,NO,RB,0,1,0
wk14_ppr.csv,296,Brandin Bryant,BUF,RB,0,1,0
wk14_ppr.csv,296,Pittsburgh Steelers,PIT,DST,0,1,0
wk14_ppr.csv,296,Alex Erickson,CAR,WR,0,1,0
wk14_ppr.csv,296,Derek Watt,PIT,RB,0,1,0
wk14_ppr.csv,296,Amari Rodgers,GB,WR,0,1,0
wk14_ppr.csv,296,Elijah Mitchell,SF,RB,0,1,0
wk14_ppr.csv,296,Jaydon Mickens,Multi,WR,0,1,0
wk14_ppr.csv,296,Andre Roberts,Multi,WR,0,1,0
wk14_ppr.csv,296,Sammy Watkins,BAL,WR,0,1,0
wk14_ppr.csv,296,Terry McLaurin,WAS,WR,0,1,0
wk14_ppr.csv,296,Denzel Mims,NYJ,WR,0,1,0
wk14_ppr.csv,296,Darius Slayton,NYG,WR,0,1,0
wk14_ppr.csv,296,D'Wayne Eskridge,SEA,WR,0,1,0
wk14_ppr.csv,296,Jake Kumerow,BUF,WR,0,1,0
wk14_ppr.csv,296,Trent Sherfield,SF,WR,0,1,0
wk14_ppr.csv,296,Daniel Brown,NYJ,TE,0,1,0
wk14_ppr.csv,296,Stanley Morgan Jr.,CIN,WR,0,1,0
wk14_ppr.csv,296,Malik Taylor,GB,WR,0,1,0
wk14_ppr.csv,296,KhaDarel Hodge,DET,WR,0,1,0
wk14_ppr.csv,296,Jaelon Darden,TB,WR,0,1,0
wk14_ppr.csv,296,Ben Skowronek,LAR,WR,0,1,0
wk14_ppr.csv,296,Justin Hardee,NYJ,WR,0,1,0
wk14_ppr.csv,296,Diontae Spencer,DEN,WR,0,1,0
wk14_ppr.csv,296,Ian Thomas,CAR,TE,0,1,0
wk14_ppr.csv,296,Ty Long,LAC,K,0,1,0
wk14_ppr.csv,296,Equanimeous St. Brown,GB,WR,0,1,0
wk14_ppr.csv,296,Dwayne Washington,NO,RB,0,1,0
wk14_ppr.csv,350,Kurt Benkert,GB,QB,-0.1,1,-0.1
wk14_ppr.csv,351,Chase Daniel,LAC,QB,-0.2,1,-0.2
wk14_ppr.csv,351,Benny Snell Jr.,PIT,RB,-0.2,1,-0.2
wk14_ppr.csv,351,Chad Henne,KC,QB,-0.2,1,-0.2
wk14_ppr.csv,354,Logan Woodside,TEN,QB,-0.3,1,-0.3
wk14_ppr.csv,355,Las Vegas Raiders,LV,DST,-1,1,-1
wk14_ppr.csv,355,Houston Texans,HOU,DST,-1,1,-1
wk14_ppr.csv,357,New York Giants,NYG,DST,-2,1,-2
wk14_ppr.csv,358,Detroit Lions,DET,DST,-3,1,-3
wk15_ppr.csv,1,Travis Kelce,KC,TE,41.1,1,41.1
wk15_ppr.csv,2,Tyler Huntley,BAL,QB,35.9,1,35.9
wk15_ppr.csv,3,Mark Andrews,BAL,TE,35.6,1,35.6
wk15_ppr.csv,4,Cooper Kupp,LAR,WR,34.7,1,34.7
wk15_ppr.csv,5,Tyreek Hill,KC,WR,32.8,1,32.8
wk15_ppr.csv,6,Patrick Mahomes II,KC,QB,30.6,1,30.6
wk15_ppr.csv,7,Brandin Cooks,HOU,WR,29.2,1,29.2
wk15_ppr.csv,8,Jalen Hurts,PHI,QB,28.6,1,28.6
wk15_ppr.csv,9,Hunter Henry,NE,TE,25.7,1,25.7
wk15_ppr.csv,9,Duke Johnson Jr.,MIA,RB,25.7,1,25.7
wk15_ppr.csv,11,Gabriel Davis,BUF,WR,25.5,1,25.5
wk15_ppr.csv,12,Christian Kirk,ARI,WR,24.4,1,24.4
wk15_ppr.csv,13,Cam Newton,CAR,QB,24.3,1,24.3
wk15_ppr.csv,14,Justin Herbert,LAC,QB,24,1,24
wk15_ppr.csv,15,Aaron Rodgers,GB,QB,23.8,1,23.8
wk15_ppr.csv,16,Amon-Ra St. Brown,DET,WR,23.5,1,23.5
wk15_ppr.csv,17,Russell Gage,ATL,WR,23.1,1,23.1
wk15_ppr.csv,18,Jonathan Taylor,IND,RB,23,1,23
wk15_ppr.csv,19,Josh Allen,BUF,QB,21.8,1,21.8
wk15_ppr.csv,20,Marquez Valdes-Scantling,GB,WR,20.8,1,20.8
wk15_ppr.csv,21,Dalton Schultz,DAL,TE,20.7,1,20.7
wk15_ppr.csv,22,Jared Goff,DET,QB,20.6,1,20.6
wk15_ppr.csv,22,Tyler Boyd,CIN,WR,20.6,1,20.6
wk15_ppr.csv,24,Dallas Goedert,PHI,TE,20.5,1,20.5
wk15_ppr.csv,25,Jeff Wilson Jr.,SF,RB,19.9,1,19.9
wk15_ppr.csv,26,Keenan Allen,LAC,WR,19.8,1,19.8
wk15_ppr.csv,27,Mac Jones,NE,QB,19.2,1,19.2
wk15_ppr.csv,28,Deebo Samuel,SF,WR,18.9,1,18.9
wk15_ppr.csv,29,Josh Reynolds,Multi,WR,18.8,1,18.8
wk15_ppr.csv,30,Antonio Gibson,WAS,RB,18.5,1,18.5
wk15_ppr.csv,31,Austin Ekeler,LAC,RB,18.2,1,18.2
wk15_ppr.csv,32,New Orleans Saints,NO,DST,18,1,18
wk15_ppr.csv,33,James Robinson,JAC,RB,17.8,1,17.8
wk15_ppr.csv,34,Marquez Callaway,NO,WR,17.2,1,17.2
wk15_ppr.csv,35,Justin Fields,CHI,QB,16.9,1,16.9
wk15_ppr.csv,36,DeVante Parker,MIA,WR,16.8,1,16.8
wk15_ppr.csv,37,Devin Singletary,BUF,RB,16.6,1,16.6
wk15_ppr.csv,37,Miles Sanders,PHI,RB,16.6,1,16.6
wk15_ppr.csv,39,Matthew Stafford,LAR,QB,16.5,1,16.5
wk15_ppr.csv,40,Davante Adams,GB,WR,16.4,1,16.4
wk15_ppr.csv,41,Nick Chubb,CLE,RB,16.3,1,16.3
wk15_ppr.csv,42,Ezekiel Elliott,DAL,RB,16.2,1,16.2
wk15_ppr.csv,43,Ka'imi Fairbairn,HOU,K,16,1,16
wk15_ppr.csv,43,Dallas Cowboys,DAL,DST,16,1,16
wk15_ppr.csv,43,Pittsburgh Steelers,PIT,DST,16,1,16
wk15_ppr.csv,46,Tua Tagovailoa,MIA,QB,15.7,1,15.7
wk15_ppr.csv,47,Davis Mills,HOU,QB,15.6,1,15.6
wk15_ppr.csv,48,Ameer Abdullah,Multi,RB,15.5,1,15.5
wk15_ppr.csv,48,D'Onta Foreman,TEN,RB,15.5,1,15.5
wk15_ppr.csv,50,George Kittle,SF,TE,15.3,1,15.3
wk15_ppr.csv,51,Minnesota Vikings,MIN,DST,15,1,15
wk15_ppr.csv,51,Aaron Jones,GB,RB,15,1,15
wk15_ppr.csv,51,Chris Boswell,PIT,K,15,1,15
wk15_ppr.csv,54,Justin Jefferson,MIN,WR,14.7,1,14.7
wk15_ppr.csv,55,Marquise Brown,BAL,WR,14.3,1,14.3
wk15_ppr.csv,56,DeeJay Dallas,SEA,RB,14.2,1,14.2
wk15_ppr.csv,57,Indianapolis Colts,IND,DST,14,1,14
wk15_ppr.csv,57,Riley Patterson,DET,K,14,1,14
wk15_ppr.csv,59,Jimmy Garoppolo,SF,QB,13.8,1,13.8
wk15_ppr.csv,60,Leonard Fournette,TB,RB,13.7,1,13.7
wk15_ppr.csv,61,Kyler Murray,ARI,QB,13.6,1,13.6
wk15_ppr.csv,62,Foster Moreau,LV,TE,13.5,1,13.5
wk15_ppr.csv,62,Sony Michel,LAR,RB,13.5,1,13.5
wk15_ppr.csv,62,Stefon Diggs,BUF,WR,13.5,1,13.5
wk15_ppr.csv,65,Zach Ertz,Multi,TE,13.4,1,13.4
wk15_ppr.csv,65,Matt Ryan,ATL,QB,13.4,1,13.4
wk15_ppr.csv,67,Tim Patrick,DEN,WR,13.2,1,13.2
wk15_ppr.csv,68,Cole Kmet,CHI,TE,13.1,1,13.1
wk15_ppr.csv,69,Evan McPherson,CIN,K,13,1,13
wk15_ppr.csv,70,Joe Burrow,CIN,QB,12.8,1,12.8
wk15_ppr.csv,70,DJ Moore,CAR,WR,12.8,1,12.8
wk15_ppr.csv,72,Zay Jones,LV,WR,12.7,1,12.7
wk15_ppr.csv,72,Craig Reynolds,DET,RB,12.7,1,12.7
wk15_ppr.csv,74,Josh Jacobs,LV,RB,12.4,1,12.4
wk15_ppr.csv,75,Javonte Williams,DEN,RB,12.1,1,12.1
wk15_ppr.csv,76,Daniel Carlson,LV,K,12,1,12
wk15_ppr.csv,76,Zach Wilson,NYJ,QB,12,1,12
wk15_ppr.csv,76,New York Jets,NYJ,DST,12,1,12
wk15_ppr.csv,79,Ben Roethlisberger,PIT,QB,11.9,1,11.9
wk15_ppr.csv,80,Jauan Jennings,SF,WR,11.8,1,11.8
wk15_ppr.csv,81,Kyle Pitts,ATL,TE,11.7,1,11.7
wk15_ppr.csv,81,Tony Pollard,DAL,RB,11.7,1,11.7
wk15_ppr.csv,81,Laquon Treadwell,JAC,WR,11.7,1,11.7
wk15_ppr.csv,84,Darnell Mooney,CHI,WR,11.6,1,11.6
wk15_ppr.csv,85,Kirk Cousins,MIN,QB,11.5,1,11.5
wk15_ppr.csv,86,David Montgomery,CHI,RB,11.3,1,11.3
wk15_ppr.csv,86,Jakobi Meyers,NE,WR,11.3,1,11.3
wk15_ppr.csv,88,D.K. Metcalf,SEA,WR,11.2,1,11.2
wk15_ppr.csv,89,Dalvin Cook,MIN,RB,11.1,1,11.1
wk15_ppr.csv,89,Derek Carr,LV,QB,11.1,1,11.1
wk15_ppr.csv,91,CeeDee Lamb,DAL,WR,11,1,11
wk15_ppr.csv,92,Chris Godwin,TB,WR,10.9,1,10.9
wk15_ppr.csv,92,Ryan Tannehill,TEN,QB,10.9,1,10.9
wk15_ppr.csv,92,Justin Jackson,LAC,RB,10.9,1,10.9
wk15_ppr.csv,95,Greg Ward,PHI,WR,10.8,1,10.8
wk15_ppr.csv,96,Noah Fant,DEN,TE,10.7,1,10.7
wk15_ppr.csv,96,Michael Burton,KC,RB,10.7,1,10.7
wk15_ppr.csv,98,Braxton Berrios,NYJ,WR,10.6,1,10.6
wk15_ppr.csv,98,Dak Prescott,DAL,QB,10.6,1,10.6
wk15_ppr.csv,100,Trevor Lawrence,JAC,QB,10.5,1,10.5
wk15_ppr.csv,100,AJ Dillon,GB,RB,10.5,1,10.5
wk15_ppr.csv,102,A.J. Green,ARI,WR,10.4,1,10.4
wk15_ppr.csv,103,Devontae Booker,NYG,RB,10.2,1,10.2
wk15_ppr.csv,104,Matthew Wright,JAC,K,10,1,10
wk15_ppr.csv,104,James O'Shaughnessy,JAC,TE,10,1,10
wk15_ppr.csv,104,Houston Texans,HOU,DST,10,1,10
wk15_ppr.csv,104,Gerald Everett,SEA,TE,10,1,10
wk15_ppr.csv,104,Michael Badgley,Multi,K,10,1,10
wk15_ppr.csv,104,Brett Maher,NO,K,10,1,10
wk15_ppr.csv,104,Greg Zuerlein,DAL,K,10,1,10
wk15_ppr.csv,104,Matt Gay,LAR,K,10,1,10
wk15_ppr.csv,112,Nick Mullens,CLE,QB,9.9,1,9.9
wk15_ppr.csv,112,Dontrell Hilliard,TEN,RB,9.9,1,9.9
wk15_ppr.csv,114,Bryan Edwards,LV,WR,9.8,1,9.8
wk15_ppr.csv,114,Diontae Johnson,PIT,WR,9.8,1,9.8
wk15_ppr.csv,116,Taysom Hill,NO,QB,9.5,1,9.5
wk15_ppr.csv,117,Saquon Barkley,NYG,RB,9.4,1,9.4
wk15_ppr.csv,118,Kendrick Bourne,NE,WR,9.3,1,9.3
wk15_ppr.csv,118,Mike Gesicki,MIA,TE,9.3,1,9.3
wk15_ppr.csv,120,Damiere Byrd,CHI,WR,9.2,1,9.2
wk15_ppr.csv,120,Robby Anderson,CAR,WR,9.2,1,9.2
wk15_ppr.csv,122,Harrison Bryant,CLE,TE,9.1,1,9.1
wk15_ppr.csv,122,Ronald Jones II,TB,RB,9.1,1,9.1
wk15_ppr.csv,124,James Conner,ARI,RB,9,1,9
wk15_ppr.csv,124,Clyde Edwards-Helaire,KC,RB,9,1,9
wk15_ppr.csv,124,Los Angeles Rams,LAR,DST,9,1,9
wk15_ppr.csv,124,Jalen Guyton,LAC,WR,9,1,9
wk15_ppr.csv,124,Jamison Crowder,NYJ,WR,9,1,9
wk15_ppr.csv,124,Jake Elliott,PHI,K,9,1,9
wk15_ppr.csv,124,Miami Dolphins,MIA,DST,9,1,9
wk15_ppr.csv,124,San Francisco 49ers,SF,DST,9,1,9
wk15_ppr.csv,124,Cincinnati Bengals,CIN,DST,9,1,9
wk15_ppr.csv,133,Laviska Shenault Jr.,JAC,WR,8.9,1,8.9
wk15_ppr.csv,133,Jesper Horsted,CHI,TE,8.9,1,8.9
wk15_ppr.csv,135,Albert Okwuegbunam,DEN,TE,8.8,1,8.8
wk15_ppr.csv,135,Donovan Peoples-Jones,CLE,WR,8.8,1,8.8
wk15_ppr.csv,137,Jalen Reagor,PHI,WR,8.7,1,8.7
wk15_ppr.csv,138,Kenny Golladay,NYG,WR,8.3,1,8.3
wk15_ppr.csv,139,Kyle Juszczyk,SF,RB,8.2,1,8.2
wk15_ppr.csv,139,Ben Skowronek,LAR,WR,8.2,1,8.2
wk15_ppr.csv,141,Tyler Johnson,TB,WR,8.1,1,8.1
wk15_ppr.csv,141,Jeremy McNichols,TEN,RB,8.1,1,8.1
wk15_ppr.csv,141,Isaiah Ford,MIA,WR,8.1,1,8.1
wk15_ppr.csv,144,Younghoe Koo,ATL,K,8,1,8
wk15_ppr.csv,144,Jaret Patterson,WAS,RB,8,1,8
wk15_ppr.csv,144,Detroit Lions,DET,DST,8,1,8
wk15_ppr.csv,144,Harrison Butker,KC,K,8,1,8
wk15_ppr.csv,148,Mike Williams,LAC,WR,7.9,1,7.9
wk15_ppr.csv,149,Dawson Knox,BUF,TE,7.8,1,7.8
wk15_ppr.csv,149,Nyheim Hines,IND,RB,7.8,1,7.8
wk15_ppr.csv,149,Garrett Gilbert,WAS,QB,7.8,1,7.8
wk15_ppr.csv,152,Pat Freiermuth,PIT,TE,7.7,1,7.7
wk15_ppr.csv,152,Ihmir Smith-Marsette,MIN,WR,7.7,1,7.7
wk15_ppr.csv,154,Cole Beasley,BUF,WR,7.5,1,7.5
wk15_ppr.csv,155,Brandon Bolden,NE,RB,7.4,1,7.4
wk15_ppr.csv,155,Nelson Agholor,NE,WR,7.4,1,7.4
wk15_ppr.csv,157,Olamide Zaccheaus,ATL,WR,7.3,1,7.3
wk15_ppr.csv,157,Evan Engram,NYG,TE,7.3,1,7.3
wk15_ppr.csv,159,Nick Westbrook-Ikhine,TEN,WR,7.2,1,7.2
wk15_ppr.csv,159,N'Keal Harry,NE,WR,7.2,1,7.2
wk15_ppr.csv,161,Terry McLaurin,WAS,WR,7.1,1,7.1
wk15_ppr.csv,161,Melvin Gordon III,DEN,RB,7.1,1,7.1
wk15_ppr.csv,163,Tyler Bass,BUF,K,7,1,7
wk15_ppr.csv,163,Mason Crosby,GB,K,7,1,7
wk15_ppr.csv,163,Washington Football Team,WAS,DST,7,1,7
wk15_ppr.csv,163,Robbie Gould,SF,K,7,1,7
wk15_ppr.csv,163,Jason Sanders,MIA,K,7,1,7
wk15_ppr.csv,163,Graham Gano,NYG,K,7,1,7
wk15_ppr.csv,163,Seattle Seahawks,SEA,DST,7,1,7
wk15_ppr.csv,163,Randy Bullock,TEN,K,7,1,7
wk15_ppr.csv,163,Joe Mixon,CIN,RB,7,1,7
wk15_ppr.csv,163,Chicago Bears,CHI,DST,7,1,7
wk15_ppr.csv,163,Chester Rogers,TEN,WR,7,1,7
wk15_ppr.csv,163,Marcedes Lewis,GB,TE,7,1,7
wk15_ppr.csv,163,DeVonta Smith,PHI,WR,7,1,7
wk15_ppr.csv,163,Carson Wentz,IND,QB,7,1,7
wk15_ppr.csv,163,Cleveland Browns,CLE,DST,7,1,7
wk15_ppr.csv,163,Buffalo Bills,BUF,DST,7,1,7
wk15_ppr.csv,179,Ricky Seals-Jones,WAS,TE,6.9,1,6.9
wk15_ppr.csv,179,Jordan Howard,PHI,RB,6.9,1,6.9
wk15_ppr.csv,181,James Washington,PIT,WR,6.6,1,6.6
wk15_ppr.csv,182,Khalil Herbert,CHI,RB,6.4,1,6.4
wk15_ppr.csv,182,Rashaad Penny,SEA,RB,6.4,1,6.4
wk15_ppr.csv,184,Phillip Dorsett II,Multi,WR,6.3,1,6.3
wk15_ppr.csv,184,Samaje Perine,CIN,RB,6.3,1,6.3
wk15_ppr.csv,186,Hunter Renfrow,LV,WR,6.2,1,6.2
wk15_ppr.csv,186,Jared Cook,LAC,TE,6.2,1,6.2
wk15_ppr.csv,186,Michael Gallup,DAL,WR,6.2,1,6.2
wk15_ppr.csv,189,Latavius Murray,BAL,RB,6.1,1,6.1
wk15_ppr.csv,190,Justin Tucker,BAL,K,6,1,6
wk15_ppr.csv,190,Matt Prater,ARI,K,6,1,6
wk15_ppr.csv,190,Eddy Pineiro,NYJ,K,6,1,6
wk15_ppr.csv,190,Brandon McManus,DEN,K,6,1,6
